longitude,latitude,temperature
116.99,36.88,4.93
117.09,36.88,4.65
117.19,36.88,4.16
117.29,36.88,3.5
117.39,36.88,2.71
117.5,36.88,1.86
117.6,36.88,1.02
117.7,36.88,0.28
117.8,36.88,-0.3
117.9,36.88,-0.67
118.0,36.88,-0.81
118.1,36.88,-0.72
118.2,36.88,-0.42
118.3,36.88,0.04
118.4,36.88,0.6
118.5,36.88,1.2
118.6,36.88,1.79
118.7,36.88,2.32
118.8,36.88,2.77
118.9,36.88,3.11
119.0,36.88,3.35
119.1,36.88,3.52
119.2,36.88,3.62
119.3,36.88,3.68
119.4,36.88,3.73
119.51,36.88,3.77
119.61,36.88,3.83
119.71,36.88,3.9
119.81,36.88,3.99
119.91,36.88,4.08
120.01,36.88,4.18
120.11,36.88,4.27
120.21,36.88,4.36
120.31,36.88,4.42
120.41,36.88,4.47
120.51,36.88,4.5
120.61,36.88,4.52
120.71,36.88,4.52
120.81,36.88,4.52
120.91,36.88,4.51
121.01,36.88,4.51
121.11,36.88,4.51
121.21,36.88,4.51
121.31,36.88,4.52
121.41,36.88,4.54
121.52,36.88,4.56
121.62,36.88,4.59
121.72,36.88,4.61
121.82,36.88,
121.92,36.88,
122.02,36.88,
122.12,36.88,
122.22,36.88,4.6
122.32,36.88,4.57
122.42,36.88,4.52
114.48,36.96,
114.58,36.96,
114.68,36.96,
114.78,36.96,
114.88,36.96,
114.98,36.96,
115.08,36.96,
115.18,36.96,
115.28,36.96,
115.38,36.96,
115.49,36.96,
115.59,36.96,
115.69,36.96,
115.79,36.96,
115.89,36.96,2.95
115.99,36.96,2.89
116.09,36.96,2.92
116.19,36.96,3.04
116.29,36.96,3.26
116.39,36.96,3.57
116.49,36.96,3.93
116.59,36.96,4.31
116.69,36.96,4.64
116.79,36.96,4.89
116.89,36.96,4.98
116.99,36.96,4.89
117.09,36.96,4.59
117.19,36.96,4.07
117.29,36.96,3.38
117.39,36.96,2.56
117.5,36.96,1.68
117.6,36.96,0.83
117.7,36.96,0.08
117.8,36.96,-0.5
117.9,36.96,-0.85
118.0,36.96,-0.95
118.1,36.96,-0.8
118.2,36.96,-0.44
118.3,36.96,0.09
118.4,36.96,0.72
118.5,36.96,1.39
118.6,36.96,2.03
118.7,36.96,2.6
118.8,36.96,3.07
118.9,36.96,3.43
119.0,36.96,3.66
119.1,36.96,3.81
119.2,36.96,3.88
119.3,36.96,3.9
119.4,36.96,3.91
119.51,36.96,3.91
119.61,36.96,3.92
119.71,36.96,3.96
119.81,36.96,4.01
119.91,36.96,4.07
120.01,36.96,4.15
120.11,36.96,4.22
120.21,36.96,4.29
120.31,36.96,4.35
120.41,36.96,4.4
120.51,36.96,4.43
120.61,36.96,4.45
120.71,36.96,4.46
120.81,36.96,4.47
120.91,36.96,4.48
121.01,36.96,4.49
121.11,36.96,4.5
121.21,36.96,4.52
121.31,36.96,4.54
121.41,36.96,4.57
121.52,36.96,4.61
121.62,36.96,4.64
121.72,36.96,4.67
121.82,36.96,4.7
121.92,36.96,4.71
122.02,36.96,4.71
122.12,36.96,4.7
122.22,36.96,4.68
122.32,36.96,4.64
122.42,36.96,4.59
114.48,37.04,
114.58,37.04,
114.68,37.04,
114.78,37.04,
114.88,37.04,
114.98,37.04,
115.08,37.04,
115.18,37.04,
115.28,37.04,
115.38,37.04,
115.49,37.04,
115.59,37.04,
115.69,37.04,
115.79,37.04,
115.89,37.04,2.76
115.99,37.04,2.71
116.09,37.04,2.74
116.19,37.04,2.87
116.29,37.04,3.1
116.39,37.04,3.42
116.49,37.04,3.79
116.59,37.04,4.17
116.69,37.04,4.51
116.79,37.04,4.76
116.89,37.04,4.84
116.99,37.04,4.74
117.09,37.04,4.42
117.19,37.04,3.89
117.29,37.04,3.18
117.39,37.04,2.34
117.5,37.04,1.46
117.6,37.04,0.61
117.7,37.04,-0.13
117.8,37.04,-0.68
117.9,37.04,-0.99
118.0,37.04,-1.04
118.1,37.04,-0.83
118.2,37.04,-0.4
118.3,37.04,0.2
118.4,37.04,0.9
118.5,37.04,1.63
118.6,37.04,2.32
118.7,37.04,2.93
118.8,37.04,3.42
118.9,37.04,3.78
119.0,37.04,4.01
119.1,37.04,4.13
119.2,37.04,4.17
119.3,37.04,4.15
119.4,37.04,4.11
119.51,37.04,4.07
119.61,37.04,4.04
119.71,37.04,4.03
119.81,37.04,4.05
119.91,37.04,4.08
120.01,37.04,4.13
120.11,37.04,4.18
120.21,37.04,4.24
120.31,37.04,4.29
120.41,37.04,4.33
120.51,37.04,4.37
120.61,37.04,4.39
120.71,37.04,4.41
120.81,37.04,4.43
120.91,37.04,4.45
121.01,37.04,4.47
121.11,37.04,4.5
121.21,37.04,4.53
121.31,37.04,4.57
121.41,37.04,4.61
121.52,37.04,4.65
121.62,37.04,4.7
121.72,37.04,4.73
121.82,37.04,4.77
121.92,37.04,4.78
122.02,37.04,4.79
122.12,37.04,4.78
122.22,37.04,4.75
122.32,37.04,4.71
122.42,37.04,4.65
114.48,37.12,
114.58,37.12,
114.68,37.12,
114.78,37.12,
114.88,37.12,
114.98,37.12,
115.08,37.12,
115.18,37.12,
115.28,37.12,
115.38,37.12,
115.49,37.12,
115.59,37.12,
115.69,37.12,
115.79,37.12,
115.89,37.12,2.57
115.99,37.12,2.51
116.09,37.12,2.54
116.19,37.12,2.67
116.29,37.12,2.9
116.39,37.12,3.22
116.49,37.12,3.58
116.59,37.12,3.96
116.69,37.12,4.3
116.79,37.12,4.53
116.89,37.12,4.61
116.99,37.12,4.49
117.09,37.12,4.16
117.19,37.12,3.63
117.29,37.12,2.92
117.39,37.12,2.09
117.5,37.12,1.22
117.6,37.12,0.39
117.7,37.12,-0.32
117.8,37.12,-0.82
117.9,37.12,-1.08
118.0,37.12,-1.07
118.1,37.12,-0.8
118.2,37.12,-0.3
118.3,37.12,0.37
118.4,37.12,1.13
118.5,37.12,1.92
118.6,37.12,2.65
118.7,37.12,3.29
118.8,37.12,3.8
118.9,37.12,4.16
119.0,37.12,4.38
119.1,37.12,4.47
119.2,37.12,4.48
119.3,37.12,4.42
119.4,37.12,4.34
119.51,37.12,4.25
119.61,37.12,4.18
119.71,37.12,4.13
119.81,37.12,4.1
119.91,37.12,4.11
120.01,37.12,4.13
120.11,37.12,4.16
120.21,37.12,4.2
120.31,37.12,4.24
120.41,37.12,4.28
120.51,37.12,4.32
120.61,37.12,4.34
120.71,37.12,4.37
120.81,37.12,4.4
120.91,37.12,4.42
121.01,37.12,4.46
121.11,37.12,4.49
121.21,37.12,4.54
121.31,37.12,4.59
121.41,37.12,4.64
121.52,37.12,4.69
121.62,37.12,4.75
121.72,37.12,4.79
121.82,37.12,4.83
121.92,37.12,4.85
122.02,37.12,4.86
122.12,37.12,4.85
122.22,37.12,4.82
122.32,37.12,4.77
122.42,37.12,4.71
114.48,37.21,
114.58,37.21,
114.68,37.21,
114.78,37.21,
114.88,37.21,
114.98,37.21,
115.08,37.21,
115.18,37.21,
115.28,37.21,
115.38,37.21,
115.49,37.21,
115.59,37.21,
115.69,37.21,
115.79,37.21,
115.89,37.21,
115.99,37.21,2.32
116.09,37.21,2.34
116.19,37.21,2.46
116.29,37.21,2.67
116.39,37.21,2.98
116.49,37.21,3.33
116.59,37.21,3.7
116.69,37.21,4.01
116.79,37.21,4.23
116.89,37.21,4.3
116.99,37.21,4.18
117.09,37.21,3.85
117.19,37.21,3.32
117.29,37.21,2.62
117.39,37.21,1.82
117.5,37.21,0.98
117.6,37.21,0.18
117.7,37.21,-0.47
117.8,37.21,-0.92
117.9,37.21,-1.12
118.0,37.21,-1.05
118.1,37.21,-0.71
118.2,37.21,-0.14
118.3,37.21,0.59
118.4,37.21,1.41
118.5,37.21,2.24
118.6,37.21,3.01
118.7,37.21,3.67
118.8,37.21,4.19
118.9,37.21,4.54
119.0,37.21,4.74
119.1,37.21,4.81
119.2,37.21,
119.3,37.21,
119.4,37.21,
119.51,37.21,
119.61,37.21,
119.71,37.21,
119.81,37.21,
119.91,37.21,4.14
120.01,37.21,4.14
120.11,37.21,4.15
120.21,37.21,4.18
120.31,37.21,4.21
120.41,37.21,4.24
120.51,37.21,4.27
120.61,37.21,4.31
120.71,37.21,4.34
120.81,37.21,4.37
120.91,37.21,4.4
121.01,37.21,4.45
121.11,37.21,4.49
121.21,37.21,4.55
121.31,37.21,4.61
121.41,37.21,4.67
121.52,37.21,4.73
121.62,37.21,4.79
121.72,37.21,4.84
121.82,37.21,4.88
121.92,37.21,4.91
122.02,37.21,4.92
122.12,37.21,4.91
122.22,37.21,4.88
122.32,37.21,4.83
122.42,37.21,4.76
114.48,37.29,
114.58,37.29,
114.68,37.29,
114.78,37.29,
114.88,37.29,
114.98,37.29,
115.08,37.29,
115.18,37.29,
115.28,37.29,
115.38,37.29,
115.49,37.29,
115.59,37.29,
115.69,37.29,
115.79,37.29,
115.89,37.29,
115.99,37.29,2.13
116.09,37.29,2.14
116.19,37.29,2.24
116.29,37.29,2.44
116.39,37.29,2.72
116.49,37.29,3.05
116.59,37.29,3.4
116.69,37.29,3.7
116.79,37.29,3.9
116.89,37.29,3.95
116.99,37.29,3.83
117.09,37.29,3.5
117.19,37.29,2.99
117.29,37.29,2.32
117.39,37.29,1.55
117.5,37.29,0.76
117.6,37.29,0.02
117.7,37.29,-0.58
117.8,37.29,-0.96
117.9,37.29,-1.1
118.0,37.29,-0.95
118.1,37.29,-0.55
118.2,37.29,0.07
118.3,37.29,0.85
118.4,37.29,1.72
118.5,37.29,2.58
118.6,37.29,3.38
118.7,37.29,4.05
118.8,37.29,4.57
118.9,37.29,4.91
119.0,37.29,5.09
119.1,37.29,
119.2,37.29,
119.3,37.29,
119.4,37.29,
119.51,37.29,
119.61,37.29,
119.71,37.29,
119.81,37.29,
119.91,37.29,4.19
120.01,37.29,4.16
120.11,37.29,4.15
120.21,37.29,4.16
120.31,37.29,4.19
120.41,37.29,4.21
120.51,37.29,4.24
120.61,37.29,4.27
120.71,37.29,4.31
120.81,37.29,4.34
120.91,37.29,4.39
121.01,37.29,4.44
121.11,37.29,4.49
121.21,37.29,4.55
121.31,37.29,4.62
121.41,37.29,4.69
121.52,37.29,4.76
121.62,37.29,4.83
121.72,37.29,4.88
121.82,37.29,4.93
121.92,37.29,4.96
122.02,37.29,4.97
122.12,37.29,4.96
122.22,37.29,4.92
122.32,37.29,4.87
122.42,37.29,4.81
114.48,37.37,
114.58,37.37,
114.68,37.37,
114.78,37.37,
114.88,37.37,
114.98,37.37,
115.08,37.37,
115.18,37.37,
115.28,37.37,
115.38,37.37,
115.49,37.37,
115.59,37.37,
115.69,37.37,
115.79,37.37,
115.89,37.37,
115.99,37.37,
116.09,37.37,1.96
116.19,37.37,
116.29,37.37,2.21
116.39,37.37,2.47
116.49,37.37,2.78
116.59,37.37,3.09
116.69,37.37,3.37
116.79,37.37,3.55
116.89,37.37,3.59
116.99,37.37,3.47
117.09,37.37,3.16
117.19,37.37,2.67
117.29,37.37,2.04
117.39,37.37,1.31
117.5,37.37,0.58
117.6,37.37,-0.09
117.7,37.37,-0.62
117.8,37.37,-0.94
117.9,37.37,-1.0
118.0,37.37,-0.8
118.1,37.37,-0.34
118.2,37.37,0.34
118.3,37.37,1.16
118.4,37.37,2.05
118.5,37.37,2.93
118.6,37.37,3.74
118.7,37.37,4.42
118.8,37.37,4.92
118.9,37.37,5.25
119.0,37.37,5.41
119.1,37.37,
119.2,37.37,
119.3,37.37,
119.4,37.37,
119.51,37.37,
119.61,37.37,
119.71,37.37,
119.81,37.37,
119.91,37.37,4.23
120.01,37.37,4.18
120.11,37.37,4.16
120.21,37.37,4.16
120.31,37.37,4.17
120.41,37.37,4.19
120.51,37.37,4.21
120.61,37.37,4.25
120.71,37.37,4.28
120.81,37.37,4.32
120.91,37.37,4.37
121.01,37.37,4.43
121.11,37.37,4.49
121.21,37.37,4.56
121.31,37.37,4.63
121.41,37.37,4.71
121.52,37.37,4.78
121.62,37.37,4.85
121.72,37.37,4.91
121.82,37.37,4.96
121.92,37.37,4.99
122.02,37.37,5.0
122.12,37.37,4.99
122.22,37.37,4.96
122.32,37.37,4.91
122.42,37.37,4.84
114.48,37.45,
114.58,37.45,
114.68,37.45,
114.78,37.45,
114.88,37.45,
114.98,37.45,
115.08,37.45,
115.18,37.45,
115.28,37.45,
115.38,37.45,
115.49,37.45,
115.59,37.45,
115.69,37.45,
115.79,37.45,
115.89,37.45,
115.99,37.45,
116.09,37.45,
116.19,37.45,
116.29,37.45,2.02
116.39,37.45,2.24
116.49,37.45,2.52
116.59,37.45,2.8
116.69,37.45,3.05
116.79,37.45,3.21
116.89,37.45,3.25
116.99,37.45,3.13
117.09,37.45,2.83
117.19,37.45,2.38
117.29,37.45,1.79
117.39,37.45,1.13
117.5,37.45,0.46
117.6,37.45,-0.14
117.7,37.45,-0.59
117.8,37.45,-0.84
117.9,37.45,-0.84
118.0,37.45,-0.57
118.1,37.45,-0.07
118.2,37.45,0.64
118.3,37.45,1.48
118.4,37.45,2.39
118.5,37.45,3.28
118.6,37.45,4.08
118.7,37.45,4.75
118.8,37.45,5.24
118.9,37.45,5.55
119.0,37.45,
119.1,37.45,
119.2,37.45,
119.3,37.45,
119.4,37.45,
119.51,37.45,
119.61,37.45,
119.71,37.45,
119.81,37.45,
119.91,37.45,
120.01,37.45,
120.11,37.45,4.17
120.21,37.45,4.15
120.31,37.45,4.16
120.41,37.45,4.17
120.51,37.45,4.19
120.61,37.45,4.22
120.71,37.45,4.26
120.81,37.45,4.31
120.91,37.45,4.36
121.01,37.45,4.42
121.11,37.45,4.48
121.21,37.45,4.55
121.31,37.45,4.63
121.41,37.45,4.71
121.52,37.45,4.79
121.62,37.45,4.87
121.72,37.45,4.93
121.82,37.45,4.98
121.92,37.45,5.01
122.02,37.45,5.02
122.12,37.45,5.01
122.22,37.45,4.98
122.32,37.45,
122.42,37.45,
114.48,37.53,
114.58,37.53,
114.68,37.53,
114.78,37.53,
114.88,37.53,
114.98,37.53,
115.08,37.53,
115.18,37.53,
115.28,37.53,
115.38,37.53,
115.49,37.53,
115.59,37.53,
115.69,37.53,
115.79,37.53,
115.89,37.53,
115.99,37.53,
116.09,37.53,
116.19,37.53,
116.29,37.53,1.86
116.39,37.53,
116.49,37.53,
116.59,37.53,2.55
116.69,37.53,2.77
116.79,37.53,2.91
116.89,37.53,2.94
116.99,37.53,2.83
117.09,37.53,2.55
117.19,37.53,2.14
117.29,37.53,1.6
117.39,37.53,1.01
117.5,37.53,0.41
117.6,37.53,-0.11
117.7,37.53,-0.49
117.8,37.53,-0.67
117.9,37.53,-0.61
118.0,37.53,-0.3
118.1,37.53,0.24
118.2,37.53,0.97
118.3,37.53,1.83
118.4,37.53,2.73
118.5,37.53,3.61
118.6,37.53,4.4
118.7,37.53,5.04
118.8,37.53,5.51
118.9,37.53,5.79
119.0,37.53,
119.1,37.53,
119.2,37.53,
119.3,37.53,
119.4,37.53,
119.51,37.53,
119.61,37.53,
119.71,37.53,
119.81,37.53,
119.91,37.53,
120.01,37.53,
120.11,37.53,
120.21,37.53,
120.31,37.53,4.15
120.41,37.53,4.16
120.51,37.53,4.18
120.61,37.53,4.21
120.71,37.53,4.24
120.81,37.53,4.29
120.91,37.53,4.34
121.01,37.53,4.4
121.11,37.53,4.47
121.21,37.53,4.55
121.31,37.53,4.63
121.41,37.53,4.71
121.52,37.53,
121.62,37.53,
121.72,37.53,
121.82,37.53,
121.92,37.53,
122.02,37.53,5.03
122.12,37.53,5.02
122.22,37.53,
122.32,37.53,
122.42,37.53,
114.48,37.61,
114.58,37.61,
114.68,37.61,
114.78,37.61,
114.88,37.61,
114.98,37.61,
115.08,37.61,
115.18,37.61,
115.28,37.61,
115.38,37.61,
115.49,37.61,
115.59,37.61,
115.69,37.61,
115.79,37.61,
115.89,37.61,
115.99,37.61,
116.09,37.61,
116.19,37.61,
116.29,37.61,
116.39,37.61,
116.49,37.61,
116.59,37.61,2.35
116.69,37.61,2.54
116.79,37.61,2.67
116.89,37.61,2.69
116.99,37.61,2.58
117.09,37.61,2.33
117.19,37.61,1.96
117.29,37.61,1.48
117.39,37.61,0.95
117.5,37.61,0.43
117.6,37.61,-0.01
117.7,37.61,-0.32
117.8,37.61,-0.43
117.9,37.61,-0.32
118.0,37.61,0.03
118.1,37.61,0.59
118.2,37.61,1.32
118.3,37.61,2.17
118.4,37.61,3.05
118.5,37.61,3.91
118.6,37.61,4.66
118.7,37.61,5.28
118.8,37.61,5.71
118.9,37.61,5.97
119.0,37.61,
119.1,37.61,
119.2,37.61,
119.3,37.61,
119.4,37.61,
119.51,37.61,
119.61,37.61,
119.71,37.61,
119.81,37.61,
119.91,37.61,
120.01,37.61,
120.11,37.61,
120.21,37.61,
120.31,37.61,4.14
120.41,37.61,4.15
120.51,37.61,4.16
120.61,37.61,4.19
120.71,37.61,4.23
120.81,37.61,4.27
120.91,37.61,4.33
121.01,37.61,4.39
121.11,37.61,4.46
121.21,37.61,
121.31,37.61,
121.41,37.61,4.7
121.52,37.61,
121.62,37.61,
121.72,37.61,
121.82,37.61,
121.92,37.61,
122.02,37.61,
122.12,37.61,
122.22,37.61,
122.32,37.61,
122.42,37.61,
114.48,37.69,
114.58,37.69,
114.68,37.69,
114.78,37.69,
114.88,37.69,
114.98,37.69,
115.08,37.69,
115.18,37.69,
115.28,37.69,
115.38,37.69,
115.49,37.69,
115.59,37.69,
115.69,37.69,
115.79,37.69,
115.89,37.69,
115.99,37.69,
116.09,37.69,
116.19,37.69,
116.29,37.69,
116.39,37.69,
116.49,37.69,
116.59,37.69,
116.69,37.69,2.37
116.79,37.69,2.48
116.89,37.69,2.5
116.99,37.69,2.4
117.09,37.69,2.18
117.19,37.69,1.85
117.29,37.69,1.44
117.39,37.69,0.98
117.5,37.69,0.53
117.6,37.69,0.16
117.7,37.69,-0.08
117.8,37.69,-0.13
117.9,37.69,0.02
118.0,37.69,0.39
118.1,37.69,0.96
118.2,37.69,1.68
118.3,37.69,2.5
118.4,37.69,3.35
118.5,37.69,4.17
118.6,37.69,4.88
118.7,37.69,5.46
118.8,37.69,5.86
118.9,37.69,6.09
119.0,37.69,6.16
119.1,37.69,6.08
119.2,37.69,5.91
119.3,37.69,
119.4,37.69,
119.51,37.69,
119.61,37.69,
119.71,37.69,
119.81,37.69,
119.91,37.69,
120.01,37.69,
120.11,37.69,
120.21,37.69,
120.31,37.69,4.13
120.41,37.69,4.14
120.51,37.69,4.15
120.61,37.69,4.18
120.71,37.69,4.21
120.81,37.69,4.26
120.91,37.69,4.31
121.01,37.69,4.37
121.11,37.69,4.44
121.21,37.69,
121.31,37.69,
121.41,37.69,
121.52,37.69,
121.62,37.69,
121.72,37.69,
121.82,37.69,
121.92,37.69,
122.02,37.69,
122.12,37.69,
122.22,37.69,
122.32,37.69,
122.42,37.69,
114.48,37.77,
114.58,37.77,
114.68,37.77,
114.78,37.77,
114.88,37.77,
114.98,37.77,
115.08,37.77,
115.18,37.77,
115.28,37.77,
115.38,37.77,
115.49,37.77,
115.59,37.77,
115.69,37.77,
115.79,37.77,
115.89,37.77,
115.99,37.77,
116.09,37.77,
116.19,37.77,
116.29,37.77,
116.39,37.77,
116.49,37.77,
116.59,37.77,
116.69,37.77,
116.79,37.77,2.37
116.89,37.77,2.38
116.99,37.77,2.3
117.09,37.77,2.11
117.19,37.77,1.82
117.29,37.77,1.46
117.39,37.77,1.07
117.5,37.77,0.69
117.6,37.77,0.39
117.7,37.77,0.22
117.8,37.77,0.21
117.9,37.77,0.39
118.0,37.77,0.78
118.1,37.77,1.34
118.2,37.77,2.03
118.3,37.77,2.82
118.4,37.77,3.62
118.5,37.77,4.38
118.6,37.77,5.05
118.7,37.77,5.58
118.8,37.77,5.94
118.9,37.77,6.14
119.0,37.77,6.19
119.1,37.77,6.1
119.2,37.77,5.92
119.3,37.77,5.68
119.4,37.77,
119.51,37.77,
119.61,37.77,
119.71,37.77,
119.81,37.77,
119.91,37.77,
120.01,37.77,
120.11,37.77,
120.21,37.77,
120.31,37.77,
120.41,37.77,
120.51,37.77,
120.61,37.77,4.16
120.71,37.77,4.2
120.81,37.77,4.24
120.91,37.77,4.29
121.01,37.77,
121.11,37.77,
121.21,37.77,
121.31,37.77,
121.41,37.77,
121.52,37.77,
121.62,37.77,
121.72,37.77,
121.82,37.77,
121.92,37.77,
122.02,37.77,
122.12,37.77,
122.22,37.77,
122.32,37.77,
122.42,37.77,
114.48,37.85,
114.58,37.85,
114.68,37.85,
114.78,37.85,
114.88,37.85,
114.98,37.85,
115.08,37.85,
115.18,37.85,
115.28,37.85,
115.38,37.85,
115.49,37.85,
115.59,37.85,
115.69,37.85,
115.79,37.85,
115.89,37.85,
115.99,37.85,
116.09,37.85,
116.19,37.85,
116.29,37.85,
116.39,37.85,
116.49,37.85,
116.59,37.85,
116.69,37.85,
116.79,37.85,
116.89,37.85,
116.99,37.85,
117.09,37.85,
117.19,37.85,
117.29,37.85,
117.39,37.85,1.22
117.5,37.85,0.91
117.6,37.85,0.67
117.7,37.85,0.55
117.8,37.85,0.58
117.9,37.85,0.79
118.0,37.85,1.17
118.1,37.85,1.71
118.2,37.85,2.37
118.3,37.85,3.1
118.4,37.85,3.85
118.5,37.85,4.55
118.6,37.85,5.16
118.7,37.85,5.64
118.8,37.85,5.96
118.9,37.85,6.13
119.0,37.85,6.16
119.1,37.85,6.06
119.2,37.85,
119.3,37.85,5.64
119.4,37.85,
119.51,37.85,
119.61,37.85,
119.71,37.85,
119.81,37.85,
119.91,37.85,
120.01,37.85,
120.11,37.85,
120.21,37.85,
120.31,37.85,
120.41,37.85,
120.51,37.85,
120.61,37.85,
120.71,37.85,
120.81,37.85,
120.91,37.85,
121.01,37.85,
121.11,37.85,
121.21,37.85,
121.31,37.85,
121.41,37.85,
121.52,37.85,
121.62,37.85,
121.72,37.85,
121.82,37.85,
121.92,37.85,
122.02,37.85,
122.12,37.85,
122.22,37.85,
122.32,37.85,
122.42,37.85,
114.48,37.93,
114.58,37.93,
114.68,37.93,
114.78,37.93,
114.88,37.93,
114.98,37.93,
115.08,37.93,
115.18,37.93,
115.28,37.93,
115.38,37.93,
115.49,37.93,
115.59,37.93,
115.69,37.93,
115.79,37.93,
115.89,37.93,
115.99,37.93,
116.09,37.93,
116.19,37.93,
116.29,37.93,
116.39,37.93,
116.49,37.93,
116.59,37.93,
116.69,37.93,
116.79,37.93,
116.89,37.93,
116.99,37.93,
117.09,37.93,
117.19,37.93,
117.29,37.93,
117.39,37.93,
117.5,37.93,1.17
117.6,37.93,0.99
117.7,37.93,0.91
117.8,37.93,0.97
117.9,37.93,1.19
118.0,37.93,1.56
118.1,37.93,2.07
118.2,37.93,2.68
118.3,37.93,3.36
118.4,37.93,4.04
118.5,37.93,4.67
118.6,37.93,5.22
118.7,37.93,5.64
118.8,37.93,5.93
118.9,37.93,6.07
119.0,37.93,6.08
119.1,37.93,
119.2,37.93,
119.3,37.93,
119.4,37.93,
119.51,37.93,
119.61,37.93,
119.71,37.93,
119.81,37.93,
119.91,37.93,
120.01,37.93,
120.11,37.93,
120.21,37.93,
120.31,37.93,
120.41,37.93,
120.51,37.93,
120.61,37.93,
120.71,37.93,
120.81,37.93,
120.91,37.93,
121.01,37.93,
121.11,37.93,
121.21,37.93,
121.31,37.93,
121.41,37.93,
121.52,37.93,
121.62,37.93,
121.72,37.93,
121.82,37.93,
121.92,37.93,
122.02,37.93,
122.12,37.93,
122.22,37.93,
122.32,37.93,
122.42,37.93,
114.48,38.01,
114.58,38.01,
114.68,38.01,
114.78,38.01,
114.88,38.01,
114.98,38.01,
115.08,38.01,
115.18,38.01,
115.28,38.01,
115.38,38.01,
115.49,38.01,
115.59,38.01,
115.69,38.01,
115.79,38.01,
115.89,38.01,
115.99,38.01,
116.09,38.01,
116.19,38.01,
116.29,38.01,
116.39,38.01,
116.49,38.01,
116.59,38.01,
116.69,38.01,
116.79,38.01,
116.89,38.01,
116.99,38.01,
117.09,38.01,
117.19,38.01,
117.29,38.01,
117.39,38.01,
117.5,38.01,
117.6,38.01,1.33
117.7,38.01,1.29
117.8,38.01,1.37
117.9,38.01,1.58
118.0,38.01,1.93
118.1,38.01,2.4
118.2,38.01,2.96
118.3,38.01,3.57
118.4,38.01,4.18
118.5,38.01,4.75
118.6,38.01,5.23
118.7,38.01,5.6
118.8,38.01,5.84
118.9,38.01,5.96
119.0,38.01,
119.1,38.01,
119.2,38.01,
119.3,38.01,
119.4,38.01,
119.51,38.01,
119.61,38.01,
119.71,38.01,
119.81,38.01,
119.91,38.01,
120.01,38.01,
120.11,38.01,
120.21,38.01,
120.31,38.01,
120.41,38.01,
120.51,38.01,
120.61,38.01,
120.71,38.01,
120.81,38.01,
120.91,38.01,
121.01,38.01,
121.11,38.01,
121.21,38.01,
121.31,38.01,
121.41,38.01,
121.52,38.01,
121.62,38.01,
121.72,38.01,
121.82,38.01,
121.92,38.01,
122.02,38.01,
122.12,38.01,
122.22,38.01,
122.32,38.01,
122.42,38.01,
114.48,38.09,
114.58,38.09,
114.68,38.09,
114.78,38.09,
114.88,38.09,
114.98,38.09,
115.08,38.09,
115.18,38.09,
115.28,38.09,
115.38,38.09,
115.49,38.09,
115.59,38.09,
115.69,38.09,
115.79,38.09,
115.89,38.09,
115.99,38.09,
116.09,38.09,
116.19,38.09,
116.29,38.09,
116.39,38.09,
116.49,38.09,
116.59,38.09,
116.69,38.09,
116.79,38.09,
116.89,38.09,
116.99,38.09,
117.09,38.09,
117.19,38.09,
117.29,38.09,
117.39,38.09,
117.5,38.09,
117.6,38.09,
117.7,38.09,
117.8,38.09,1.75
117.9,38.09,1.96
118.0,38.09,2.28
118.1,38.09,2.71
118.2,38.09,3.21
118.3,38.09,3.75
118.4,38.09,4.28
118.5,38.09,4.78
118.6,38.09,
118.7,38.09,5.52
118.8,38.09,5.72
118.9,38.09,5.82
119.0,38.09,
119.1,38.09,
119.2,38.09,
119.3,38.09,
119.4,38.09,
119.51,38.09,
119.61,38.09,
119.71,38.09,
119.81,38.09,
119.91,38.09,
120.01,38.09,
120.11,38.09,
120.21,38.09,
120.31,38.09,
120.41,38.09,
120.51,38.09,
120.61,38.09,
120.71,38.09,
120.81,38.09,
120.91,38.09,
121.01,38.09,
121.11,38.09,
121.21,38.09,
121.31,38.09,
121.41,38.09,
121.52,38.09,
121.62,38.09,
121.72,38.09,
121.82,38.09,
121.92,38.09,
122.02,38.09,
122.12,38.09,
122.22,38.09,
122.32,38.09,
122.42,38.09,
114.48,38.17,
114.58,38.17,
114.68,38.17,
114.78,38.17,
114.88,38.17,
114.98,38.17,
115.08,38.17,
115.18,38.17,
115.28,38.17,
115.38,38.17,
115.49,38.17,
115.59,38.17,
115.69,38.17,
115.79,38.17,
115.89,38.17,
115.99,38.17,
116.09,38.17,
116.19,38.17,
116.29,38.17,
116.39,38.17,
116.49,38.17,
116.59,38.17,
116.69,38.17,
116.79,38.17,
116.89,38.17,
116.99,38.17,
117.09,38.17,
117.19,38.17,
117.29,38.17,
117.39,38.17,
117.5,38.17,
117.6,38.17,
117.7,38.17,
117.8,38.17,2.11
117.9,38.17,2.3
118.0,38.17,2.6
118.1,38.17,2.98
118.2,38.17,
118.3,38.17,
118.4,38.17,
118.5,38.17,
118.6,38.17,
118.7,38.17,
118.8,38.17,
118.9,38.17,
119.0,38.17,
119.1,38.17,
119.2,38.17,
119.3,38.17,
119.4,38.17,
119.51,38.17,
119.61,38.17,
119.71,38.17,
119.81,38.17,
119.91,38.17,
120.01,38.17,
120.11,38.17,
120.21,38.17,
120.31,38.17,
120.41,38.17,
120.51,38.17,
120.61,38.17,
120.71,38.17,
120.81,38.17,
120.91,38.17,
121.01,38.17,
121.11,38.17,
121.21,38.17,
121.31,38.17,
